,GAME_DATE,Player_Name,MATCHUP,PTS_PROP,REB_PROP,AST_PROP,BLK_PROP,STL_PROP,3PTS_PROP,PRA_PROP,PR_PROP,PA_PROP,RA_PROP,Player_ID,SEASON_ID
5807,2022-04-25,Mike Conley,UTH @ DAL,11.5,3.5,4.5,,0.5,1.5,,,,,201144.0,22021
5808,2022-04-25,Chris Boucher,TOR @ PHI,,4.5,,,,,,,,,1628449.0,22021
5809,2022-04-25,Jaylen Brown,BOS @ BKN,24.5,5.5,,,1.5,2.5,,,,,1627759.0,22021
5810,2022-04-25,Dwight Powell,DAL vs. UTH,8.5,4.5,0.5,,,,,,,,203939.0,22021
5811,2022-04-25,OG Anunoby,TOR @ PHI,17.5,5.5,,,,2.5,,,,,,22021
5812,2022-04-25,Grant Williams,BOS @ BKN,7.5,,0.5,,,,,,,,1629684.0,22021
5813,2022-04-25,Shake Milton,PHI vs. TOR,,1.5,1.5,,,,,,,,1629003.0,22021
5814,2022-04-25,Payton Pritchard,BOS @ BKN,,1.5,1.5,,,,,,,,1630202.0,22021
5815,2022-04-26,Karl-Anthony Towns,MIN @ MEM,23.5,9.5,2.5,,,1.5,,,,,1626157.0,22021
5816,2022-04-26,Jimmy Butler,MIA vs. ATL,26.5,,6.5,,,,,,,,202710.0,22021
5817,2022-04-26,Trae Young,ATL @ MIA,25.5,3.5,8.5,,0.5,2.5,,,,,1629027.0,22021
5818,2022-04-26,Dillon Brooks,MEM vs. MIN,18.5,3.5,2.5,,0.5,,,,,,1628415.0,22021
5819,2022-04-26,Bam Adebayo,MIA vs. ATL,16.5,9.5,4.5,0.5,,,,,,,1628389.0,22021
5820,2022-04-26,Ja Morant,MEM vs. MIN,26.5,7.5,9.5,,1.5,1.5,,,,,1629630.0,22021
5821,2022-04-26,Jaren Jackson Jr.,MEM vs. MIN,13.5,6.5,0.5,1.5,,,,,,,1628991.0,22021
5822,2022-04-26,Herbert Jones,NOR @ PHO,9.5,,,0.5,1.5,0.5,,,,,1630529.0,22021
5823,2022-04-26,Danilo Gallinari,ATL @ MIA,11.5,3.5,1.5,,,,,,,,201568.0,22021
5824,2022-04-26,Max Strus,MIA vs. ATL,12.5,3.5,1.5,,,3.5,,,,,1629622.0,22021
5825,2022-04-26,Jaden McDaniels,MIN @ MEM,6.5,2.5,,,,,,,,,1630183.0,22021
5826,2022-04-26,D'Angelo Russell,MIN @ MEM,17.5,,,,0.5,2.5,,,,,1626156.0,22021
5827,2022-04-26,Brandon Ingram,NOR @ PHO,27.5,,4.5,,0.5,,,,,,1627742.0,22021
5828,2022-04-26,Patrick Beverley,MIN @ MEM,10.5,3.5,4.5,0.5,,1.5,,,,,201976.0,22021
5829,2022-04-26,Brandon Clarke,MEM vs. MIN,13.5,7.5,1.5,,,,,,,,1629634.0,22021
5830,2022-04-26,Deandre Ayton,PHO vs. NOR,20.5,10.5,2.5,1.5,,,,,,,1629028.0,22021
5831,2022-04-26,Kyle Anderson,MEM vs. MIN,6.5,,2.5,,,,,,,,203937.0,22021
5832,2022-04-26,Jarred Vanderbilt,MIN @ MEM,7.5,,0.5,,,,,,,,1629020.0,22021
5833,2022-04-26,Landry Shamet,PHO vs. NOR,7.5,1.5,1.5,,,1.5,,,,,1629013.0,22021
5834,2022-04-26,Ziaire Williams,MEM vs. MIN,,0.5,0.5,,,,,,,,1630533.0,22021
5835,2022-04-26,Jose Alvarado,NOR @ PHO,5.5,1.5,,,0.5,,,,,,1630631.0,22021
5836,2022-04-26,Clint Capela,ATL @ MIA,8.5,9.5,0.5,,,,,,,,203991.0,22021
5837,2022-04-26,CJ McCollum,NOR @ PHO,23.5,4.5,5.5,,,2.5,,,,,203468.0,22021
5838,2022-04-26,Cameron Johnson,PHO vs. NOR,15.5,3.5,,,,2.5,,,,,1629661.0,22021
5839,2022-04-26,P.J. Tucker,MIA vs. ATL,,6.5,2.5,,0.5,0.5,,,,,200782.0,22021
5840,2022-04-26,Cameron Payne,PHO vs. NOR,7.5,1.5,2.5,,,0.5,,,,,1626166.0,22021
5841,2022-04-26,John Collins,ATL @ MIA,,6.5,,,,0.5,,,,,1628381.0,22021
5842,2022-04-26,Larry Nance Jr.,NOR @ PHO,7.5,6.5,,,0.5,,,,,,1626204.0,22021
5843,2022-04-26,Tyus Jones,MEM vs. MIN,6.5,2.5,3.5,,,,,,,,1626145.0,22021
5844,2022-04-26,Devonte' Graham,NOR @ PHO,4.5,0.5,0.5,,,0.5,,,,,1628984.0,22021
5845,2022-04-26,JaVale McGee,PHO vs. NOR,7.5,,,0.5,0.5,,,,,,201580.0,22021
5846,2022-04-26,Chris Paul,PHO vs. NOR,,3.5,12.5,,1.5,1.5,,,,,101108.0,22021
5847,2022-04-26,De'Andre Hunter,ATL @ MIA,,3.5,0.5,,,,,,,,1629631.0,22021
5848,2022-04-26,Mikal Bridges,PHO vs. NOR,,,1.5,,0.5,,,,,,1628969.0,22021
5849,2022-04-26,Desmond Bane,MEM vs. MIN,20.5,4.5,,,,,,,,,1630217.0,22021
5850,2022-04-26,Bogdan Bogdanovic,ATL @ MIA,14.5,3.5,2.5,,,2.5,,,,,203992.0,22021
5851,2022-04-26,Jonas Valanciunas,NOR @ PHO,16.5,12.5,2.5,,,,,,,,202685.0,22021
5852,2022-04-26,Tyler Herro,MIA vs. ATL,21.5,5.5,4.5,,,,,,,,1629639.0,22021
5853,2022-04-26,Jae Crowder,PHO vs. NOR,,4.5,2.5,,,1.5,,,,,203109.0,22021
5854,2022-04-26,Malik Beasley,MIN @ MEM,6.5,,0.5,,,,,,,,1627736.0,22021
5855,2022-04-26,Anthony Edwards,MIN @ MEM,23.5,4.5,3.5,,,3.5,,,,,1630162.0,22021
5856,2022-04-26,Kevin Huerter,ATL @ MIA,11.5,,3.5,,0.5,,,,,,1628989.0,22021
5857,2022-04-26,Jaxson Hayes,NOR @ PHO,,2.5,,,,,,,,,1629637.0,22021
5858,2022-04-26,Gabe Vincent,MIA vs. ATL,11.5,,4.5,,,1.5,,,,,1629216.0,22021
5859,2022-04-26,Caleb Martin,MIA vs. ATL,,,0.5,,,,,,,,1628997.0,22021
5860,2022-04-26,Taurean Prince,MIN @ MEM,,,0.5,,,,,,,,1627752.0,22021
5861,2022-04-26,Duncan Robinson,MIA vs. ATL,,,0.5,,,,,,,,1629130.0,22021
5862,2022-04-26,Trey Murphy III,NOR @ PHO,5.5,2.5,,,,0.5,,,,,1630530.0,22021
5863,2022-04-26,Victor Oladipo,MIA vs. ATL,,4.5,4.5,,,,,,,,203506.0,22021
5864,2022-04-26,Delon Wright,ATL @ MIA,,,3.5,,,,,,,,1626153.0,22021
5865,2022-04-27,Nikola Vucevic,CHI @ MIL,20.5,10.5,3.5,,,2.5,,,,,202696.0,22021
5866,2022-04-27,Jordan Poole,GSW vs. DEN,19.5,2.5,3.5,,,2.5,,,,,1629673.0,22021
5867,2022-04-27,Andrew Wiggins,GSW vs. DEN,14.5,5.5,1.5,,,1.5,,,,,203952.0,22021
5868,2022-04-27,Otto Porter Jr.,GSW vs. DEN,5.5,3.5,,,,,,,,,203490.0,22021
5869,2022-04-27,Nikola Jokic,DEN @ GSW,30.5,13.5,6.5,,1.5,1.5,,,,,203999.0,22021
5870,2022-04-27,Brook Lopez,MIL vs. CHI,13.5,4.5,0.5,,,1.5,,,,,201572.0,22021
5871,2022-04-27,Stephen Curry,GSW vs. DEN,27.5,4.5,5.5,,1.5,4.5,,,,,201939.0,22021
5872,2022-04-27,Grayson Allen,MIL vs. CHI,13.5,3.5,,,,2.5,,,,,1628960.0,22021
5873,2022-04-27,DeMarcus Cousins,DEN @ GSW,6.5,,0.5,0.5,,0.5,,,,,202326.0,22021
5874,2022-04-27,Ayo Dosunmu,CHI @ MIL,10.5,2.5,5.5,,,1.5,,,,,1630245.0,22021
5875,2022-04-27,Bobby Portis Jr.,MIL vs. CHI,15.5,10.5,1.5,,,1.5,,,,,,22021
5876,2022-04-27,Klay Thompson,GSW vs. DEN,23.5,3.5,1.5,,,3.5,,,,,202691.0,22021
5877,2022-04-27,Draymond Green,GSW vs. DEN,8.5,8.5,6.5,0.5,,,,,,,203110.0,22021
5878,2022-04-27,Will Barton,DEN @ GSW,13.5,4.5,3.5,,0.5,2.5,,,,,203115.0,22021
5879,2022-04-27,Bryn Forbes,DEN @ GSW,,,0.5,,,0.5,,,,,1627854.0,22021
5880,2022-04-27,Austin Rivers,DEN @ GSW,5.5,,,,,1.5,,,,,203085.0,22021
5881,2022-04-27,Patrick Williams,CHI @ MIL,,,,0.5,,1.5,,,,,1630172.0,22021
5882,2022-04-27,Zach LaVine,CHI @ MIL,23.5,4.5,4.5,,,2.5,,,,,203897.0,22021
5883,2022-04-27,DeMar DeRozan,CHI @ MIL,,5.5,5.5,,0.5,0.5,,,,,201942.0,22021
5884,2022-04-27,Gary Payton II,GSW vs. DEN,,2.5,0.5,,,,,,,,1627780.0,22021
5885,2022-04-27,Pat Connaughton,MIL vs. CHI,9.5,3.5,1.5,,,1.5,,,,,1626192.0,22021
5886,2022-04-27,Jrue Holiday,MIL vs. CHI,,4.5,,,1.5,,,,,,201950.0,22021
5887,2022-04-27,Aaron Gordon,DEN @ GSW,14.5,6.5,,,,1.5,,,,,203932.0,22021
5888,2022-04-27,Wesley Matthews,MIL vs. CHI,6.5,2.5,1.5,,,1.5,,,,,202083.0,22021
5889,2022-04-27,Coby White,CHI @ MIL,,2.5,3.5,,,,,,,,1629632.0,22021
5890,2022-04-27,Monte Morris,DEN @ GSW,,2.5,4.5,,0.5,1.5,,,,,1628420.0,22021
5891,2022-04-27,Bones Hyland,DEN @ GSW,,2.5,,,,,,,,,1630538.0,22021
5892,2022-04-27,Javonte Green,CHI @ MIL,,4.5,0.5,,,,,,,,1629750.0,22021
5893,2022-04-27,Giannis Antetokounmpo,MIL vs. CHI,,,,1.5,0.5,0.5,,,,,203507.0,22021
5894,2022-04-27,JaMychal Green,DEN @ GSW,,,0.5,0.5,,,,,,,203210.0,22021
5895,2022-04-27,Jeff Green,DEN @ GSW,,,,,,0.5,,,,,201145.0,22021
5896,2022-04-28,Spencer Dinwiddie,DAL @ UTH,10.5,2.5,,,,1.5,,,,,203915.0,22021
5897,2022-04-28,Luka Doncic,DAL @ UTH,31.5,9.5,7.5,,1.5,3.5,,,,,1629029.0,22021
5898,2022-04-28,Scottie Barnes,TOR vs. PHI,13.5,7.5,3.5,,1.5,0.5,,,,,1630567.0,22021
5899,2022-04-28,Chris Paul,PHO @ NOR,20.5,3.5,11.5,,1.5,1.5,,,,,101108.0,22021
5900,2022-04-28,Cameron Johnson,PHO @ NOR,11.5,3.5,1.5,,,2.5,,,,,1629661.0,22021
5901,2022-04-28,Danny Green,PHI @ TOR,8.5,3.5,1.5,,0.5,5.5,,,,,201980.0,22021
5902,2022-04-28,Jalen Brunson,DAL @ UTH,20.5,4.5,,,0.5,1.5,,,,,1628973.0,22021
5903,2022-04-28,Brandon Ingram,NOR vs. PHO,26.5,5.5,4.5,,,1.5,,,,,1627742.0,22021
5904,2022-04-28,JaVale McGee,PHO @ NOR,,3.5,,,,,,,,,201580.0,22021
5905,2022-04-28,Deandre Ayton,PHO @ NOR,20.5,10.5,1.5,,,,,,,,1629028.0,22021
5906,2022-04-28,Danuel House Jr.,UTH vs. DAL,,1.5,,,,,,,,,1627863.0,22021
5907,2022-04-28,Thaddeus Young,TOR vs. PHI,,3.5,1.5,,,,,,,,201152.0,22021
5908,2022-04-28,Jordan Clarkson,UTH vs. DAL,15.5,3.5,2.5,,,1.5,,,,,203903.0,22021
5909,2022-04-28,Royce O'Neale,UTH vs. DAL,5.5,4.5,1.5,,,,,,,,1626220.0,22021
5910,2022-04-28,Precious Achiuwa,TOR vs. PHI,10.5,,0.5,,,1.5,,,,,1630173.0,22021
5911,2022-04-28,Landry Shamet,PHO @ NOR,,1.5,0.5,,,,,,,,1629013.0,22021
5912,2022-04-28,James Harden,PHI @ TOR,19.5,6.5,9.5,,1.5,2.5,,,,,201935.0,22021
5913,2022-04-28,Mikal Bridges,PHO @ NOR,15.5,4.5,2.5,,,1.5,,,,,1628969.0,22021
5914,2022-04-28,Tyrese Maxey,PHI @ TOR,18.5,3.5,3.5,,0.5,2.5,,,,,1630178.0,22021
5915,2022-04-28,Devonte' Graham,NOR vs. PHO,,1.5,0.5,,,,,,,,1628984.0,22021
5916,2022-04-28,OG Anunoby,TOR vs. PHI,18.5,5.5,,,1.5,2.5,,,,,,22021
5917,2022-04-28,Jae Crowder,PHO @ NOR,8.5,4.5,2.5,,1.5,1.5,,,,,203109.0,22021
5918,2022-04-28,Joel Embiid,PHI @ TOR,,11.5,,1.5,,,,,,,203954.0,22021
5919,2022-04-28,Herbert Jones,NOR vs. PHO,,3.5,1.5,0.5,1.5,0.5,,,,,1630529.0,22021
5920,2022-04-28,Jaxson Hayes,NOR vs. PHO,5.5,3.5,0.5,,,,,,,,1629637.0,22021
5921,2022-04-28,Rudy Gobert,UTH vs. DAL,14.5,13.5,0.5,1.5,,,,,,,203497.0,22021
5922,2022-04-28,CJ McCollum,NOR vs. PHO,24.5,5.5,5.5,,0.5,2.5,,,,,203468.0,22021
5923,2022-04-28,Mike Conley,UTH vs. DAL,12.5,3.5,,,,1.5,,,,,201144.0,22021
5924,2022-04-28,Donovan Mitchell,UTH vs. DAL,25.5,,5.5,,1.5,2.5,,,,,1628378.0,22021
5925,2022-04-28,Dwight Powell,DAL @ UTH,8.5,4.5,0.5,,,,,,,,203939.0,22021
5926,2022-04-28,Tobias Harris,PHI @ TOR,16.5,7.5,3.5,,,1.5,,,,,202699.0,22021
5927,2022-04-28,Pascal Siakam,TOR vs. PHI,24.5,8.5,,0.5,1.5,0.5,,,,,1627783.0,22021
5928,2022-04-28,Jonas Valanciunas,NOR vs. PHO,16.5,13.5,2.5,,,0.5,,,,,202685.0,22021
5929,2022-04-28,Maxi Kleber,DAL @ UTH,5.5,4.5,0.5,,,1.5,,,,,1628467.0,22021
5930,2022-04-28,Dorian Finney-Smith,DAL @ UTH,12.5,4.5,1.5,,,2.5,,,,,1627827.0,22021
5931,2022-04-28,Gary Trent Jr.,TOR vs. PHI,19.5,2.5,2.5,,,2.5,,,,,1629018.0,22021
5932,2022-04-28,Chris Boucher,TOR vs. PHI,7.5,4.5,0.5,,,,,,,,1628449.0,22021
5933,2022-04-28,Larry Nance Jr.,NOR vs. PHO,6.5,5.5,1.5,,,,,,,,1626204.0,22021
5934,2022-04-28,Trey Murphy III,NOR vs. PHO,,2.5,0.5,,,,,,,,1630530.0,22021
5935,2022-04-28,Bojan Bogdanovic,UTH vs. DAL,18.5,,1.5,,,,,,,,202711.0,22021
5936,2022-04-28,Hassan Whiteside,UTH vs. DAL,,5.5,0.5,,,,,,,,202355.0,22021
5937,2022-04-28,Reggie Bullock,DAL @ UTH,10.5,4.5,,,,2.5,,,,,203493.0,22021
5938,2022-04-28,Cameron Payne,PHO @ NOR,,1.5,2.5,,,,,,,,1626166.0,22021
5939,2022-04-29,D'Angelo Russell,MIN vs. MEM,16.5,2.5,7.5,,1.5,2.5,,,,,1626156.0,22021
5940,2022-04-29,Karl-Anthony Towns,MIN vs. MEM,25.5,11.5,2.5,,1.5,1.5,,,,,1626157.0,22021
5941,2022-04-29,Brandon Clarke,MEM @ MIN,14.5,8.5,1.5,,,,,,,,1629634.0,22021
5942,2022-04-29,Malik Beasley,MIN vs. MEM,7.5,,0.5,,,1.5,,,,,1627736.0,22021
5943,2022-04-29,Ja Morant,MEM @ MIN,,8.5,9.5,,,1.5,,,,,1629630.0,22021
5944,2022-04-29,Desmond Bane,MEM @ MIN,21.5,4.5,2.5,1.5,,3.5,,,,,1630217.0,22021
5945,2022-04-29,Tyus Jones,MEM @ MIN,7.5,,3.5,,,,,,,,1626145.0,22021
5946,2022-04-29,Jaren Jackson Jr.,MEM @ MIN,12.5,6.5,0.5,1.5,,,,,,,1628991.0,22021
5947,2022-04-29,Patrick Beverley,MIN vs. MEM,10.5,3.5,4.5,,,1.5,,,,,201976.0,22021
5948,2022-04-29,Anthony Edwards,MIN vs. MEM,23.5,5.5,3.5,2.5,,3.5,,,,,1630162.0,22021
5949,2022-04-29,Xavier Tillman,MEM @ MIN,4.5,,0.5,,,,,,,,1630214.0,22021
5950,2022-04-29,Jarred Vanderbilt,MIN vs. MEM,7.5,,0.5,,,,,,,,1629020.0,22021
5951,2022-04-29,Dillon Brooks,MEM @ MIN,,3.5,2.5,,,1.5,,,,,1628415.0,22021
5952,2022-04-29,Taurean Prince,MIN vs. MEM,,1.5,0.5,,,,,,,,1627752.0,22021
5953,2022-04-29,Jaden McDaniels,MIN vs. MEM,,2.5,0.5,,,,,,,,1630183.0,22021
5954,2022-05-01,Jaylen Brown,BOS vs. MIL,24.5,5.5,,,,2.5,,,,,1627759.0,22021
5955,2022-05-01,Giannis Antetokounmpo,MIL @ BOS,30.5,,6.5,,0.5,0.5,,,,,203507.0,22021
5956,2022-05-01,Al Horford,BOS vs. MIL,9.5,6.5,2.5,0.5,,,,,,,201143.0,22021
5957,2022-05-01,Draymond Green,GSW @ MEM,,,6.5,,,,,,,,203110.0,22021
5958,2022-05-01,Klay Thompson,GSW @ MEM,,,1.5,,,,,,,,202691.0,22021
5959,2022-05-01,Bobby Portis Jr.,MIL @ BOS,13.5,,0.5,,,,,,,,,22021
5960,2022-05-01,Kevon Looney,GSW @ MEM,,,0.5,,,,,,,,1626172.0,22021
5961,2022-05-01,Desmond Bane,MEM vs. GSW,,4.5,2.5,,,,,,,,1630217.0,22021
5962,2022-05-01,Robert Williams III,BOS vs. MIL,7.5,7.5,,,,,,,,,1629057.0,22021
5963,2022-05-01,Ja Morant,MEM vs. GSW,,7.5,7.5,,,,,,,,1629630.0,22021
5964,2022-05-01,Brandon Clarke,MEM vs. GSW,,9.5,,,,,,,,,1629634.0,22021
5965,2022-05-01,Jordan Poole,GSW @ MEM,,,3.5,,,,,,,,1629673.0,22021
5966,2022-05-01,Andrew Wiggins,GSW @ MEM,,5.5,1.5,,,,,,,,203952.0,22021
5967,2022-05-01,Jrue Holiday,MIL @ BOS,19.5,4.5,7.5,,,1.5,,,,,201950.0,22021
5968,2022-05-01,Derrick White,BOS vs. MIL,,2.5,,,,,,,,,1628401.0,22021
5969,2022-05-01,Marcus Smart,BOS vs. MIL,,3.5,6.5,,,,,,,,203935.0,22021
5970,2022-05-01,Otto Porter Jr.,GSW @ MEM,,4.5,,,,,,,,,203490.0,22021
5971,2022-05-01,Jaren Jackson Jr.,MEM vs. GSW,,6.5,,,,,,,,,1628991.0,22021
5972,2022-05-01,Wesley Matthews,MIL @ BOS,6.5,,0.5,,,,,,,,202083.0,22021
5973,2022-05-01,Jevon Carter,MIL @ BOS,,1.5,,,,,,,,,1628975.0,22021
5974,2022-05-01,Grayson Allen,MIL @ BOS,,2.5,0.5,,,,,,,,1628960.0,22021
5975,2022-05-01,Pat Connaughton,MIL @ BOS,9.5,3.5,0.5,,,,,,,,1626192.0,22021
5976,2022-05-01,Kyle Anderson,MEM vs. GSW,,4.5,,,,,,,,,203937.0,22021
5977,2022-05-01,Grant Williams,BOS vs. MIL,7.5,,0.5,,,,,,,,1629684.0,22021
5978,2022-05-01,Xavier Tillman,MEM vs. GSW,,,0.5,,,,,,,,1630214.0,22021
5979,2022-05-01,Brook Lopez,MIL @ BOS,,4.5,,,,,,,,,201572.0,22021
5980,2022-05-01,Daniel Theis,BOS vs. MIL,,3.5,,,,,,,,,1628464.0,22021
5981,2022-05-01,Dillon Brooks,MEM vs. GSW,,3.5,,,,,,,,,1628415.0,22021
5982,2022-05-02,James Harden,PHI @ MIA,25.5,,10.5,,1.5,2.5,,,,,201935.0,22021
5983,2022-05-02,Tyrese Maxey,PHI @ MIA,22.5,,4.5,,0.5,2.5,,,,,1630178.0,22021
5984,2022-05-02,Reggie Bullock,DAL @ PHO,9.5,4.5,1.5,,0.5,2.5,,,,,203493.0,22021
5985,2022-05-02,Spencer Dinwiddie,DAL @ PHO,11.5,2.5,,,,1.5,,,,,203915.0,22021
5986,2022-05-02,Chris Paul,PHO vs. DAL,17.5,,,,1.5,1.5,,,,,101108.0,22021
5987,2022-05-02,Devin Booker,PHO vs. DAL,24.5,4.5,3.5,,,2.5,,,,,1626164.0,22021
5988,2022-05-02,Jalen Brunson,DAL @ PHO,20.5,4.5,,,0.5,1.5,,,,,1628973.0,22021
5989,2022-05-02,Dorian Finney-Smith,DAL @ PHO,12.5,4.5,1.5,,,,,,,,1627827.0,22021
5990,2022-05-02,Luka Doncic,DAL @ PHO,30.5,9.5,7.5,,1.5,3.5,,,,,1629029.0,22021
5991,2022-05-02,Tobias Harris,PHI @ MIA,18.5,8.5,3.5,0.5,,1.5,,,,,202699.0,22021
5992,2022-05-02,Maxi Kleber,DAL @ PHO,,4.5,0.5,,,,,,,,1628467.0,22021
5993,2022-05-02,Cameron Payne,PHO vs. DAL,5.5,1.5,1.5,,,,,,,,1626166.0,22021
5994,2022-05-02,DeAndre Jordan,PHI @ MIA,,6.5,0.5,,,,,,,,201599.0,22021
5995,2022-05-02,Jimmy Butler,MIA vs. PHI,23.5,,6.5,,1.5,,,,,,202710.0,22021
5996,2022-05-02,Cameron Johnson,PHO vs. DAL,10.5,3.5,0.5,,,,,,,,1629661.0,22021
5997,2022-05-02,Victor Oladipo,MIA vs. PHI,,2.5,2.5,,,,,,,,203506.0,22021
5998,2022-05-02,Georges Niang,PHI @ MIA,7.5,2.5,0.5,0.5,0.5,1.5,,,,,1627777.0,22021
5999,2022-05-02,Mikal Bridges,PHO vs. DAL,,4.5,,0.5,0.5,1.5,,,,,1628969.0,22021
6000,2022-05-02,Bam Adebayo,MIA vs. PHI,18.5,10.5,,0.5,1.5,,,,,,1628389.0,22021
6001,2022-05-02,Jae Crowder,PHO vs. DAL,8.5,4.5,1.5,,,1.5,,,,,203109.0,22021
6002,2022-05-02,Danny Green,PHI @ MIA,8.5,,,,,2.5,,,,,201980.0,22021
6003,2022-05-02,Dwight Powell,DAL @ PHO,7.5,4.5,0.5,,,,,,,,203939.0,22021
6004,2022-05-02,P.J. Tucker,MIA vs. PHI,7.5,5.5,,,0.5,1.5,,,,,200782.0,22021
6005,2022-05-02,Gabe Vincent,MIA vs. PHI,,2.5,3.5,,0.5,1.5,,,,,1629216.0,22021
6006,2022-05-02,Matisse Thybulle,PHI @ MIA,,1.5,0.5,,,,,,,,1629680.0,22021
6007,2022-05-02,Tyler Herro,MIA vs. PHI,17.5,,3.5,,,2.5,,,,,1629639.0,22021
6008,2022-05-02,Max Strus,MIA vs. PHI,12.5,,,,0.5,2.5,,,,,1629622.0,22021
6009,2022-05-02,Deandre Ayton,PHO vs. DAL,18.5,11.5,1.5,0.5,0.5,,,,,,1629028.0,22021
6010,2022-05-02,Joel Embiid,PHI @ MIA,,,,1.5,,,,,,,203954.0,22021
6011,2022-05-03,Andrew Wiggins,GSW @ MEM,14.5,5.5,,0.5,0.5,,,,,,203952.0,22021
6012,2022-05-03,Desmond Bane,MEM vs. GSW,17.5,4.5,1.5,,,,,,,,1630217.0,22021
6013,2022-05-03,Jaylen Brown,BOS vs. MIL,23.5,6.5,4.5,,1.5,2.5,,,,,1627759.0,22021
6014,2022-05-03,Jordan Poole,GSW @ MEM,19.5,3.5,4.5,,,2.5,,,,,1629673.0,22021
6015,2022-05-03,Jayson Tatum,BOS vs. MIL,28.5,,6.5,,1.5,3.5,,,,,1628369.0,22021
6016,2022-05-03,Brandon Clarke,MEM vs. GSW,12.5,8.5,1.5,,,,,,,,1629634.0,22021
6017,2022-05-03,Ja Morant,MEM vs. GSW,26.5,,9.5,,,1.5,,,,,1629630.0,22021
6018,2022-05-03,Al Horford,BOS vs. MIL,10.5,7.5,3.5,,3.5,,,,,,201143.0,22021
6019,2022-05-03,Giannis Antetokounmpo,MIL @ BOS,29.5,12.5,6.5,,0.5,0.5,,,,,203507.0,22021
6020,2022-05-03,Gary Payton II,GSW @ MEM,6.5,4.5,1.5,,,,,,,,1627780.0,22021
6021,2022-05-03,Derrick White,BOS vs. MIL,13.5,4.5,6.5,,1.5,0.5,,,,,1628401.0,22021
6022,2022-05-03,Dillon Brooks,MEM vs. GSW,16.5,,,,,1.5,,,,,1628415.0,22021
6023,2022-05-03,Brook Lopez,MIL @ BOS,10.5,4.5,,,,0.5,,,,,201572.0,22021
6024,2022-05-03,Jaren Jackson Jr.,MEM vs. GSW,15.5,7.5,0.5,1.5,0.5,1.5,,,,,1628991.0,22021
6025,2022-05-03,Draymond Green,GSW @ MEM,,,6.5,,,,,,,,203110.0,22021
6026,2022-05-03,Grant Williams,BOS vs. MIL,,3.5,0.5,,,,,,,,1629684.0,22021
6027,2022-05-03,Stephen Curry,GSW @ MEM,26.5,4.5,5.5,,,3.5,,,,,201939.0,22021
6028,2022-05-03,Klay Thompson,GSW @ MEM,22.5,3.5,2.5,,,,,,,,202691.0,22021
6029,2022-05-03,Otto Porter Jr.,GSW @ MEM,,4.5,,,,,,,,,203490.0,22021
6030,2022-05-03,Kevon Looney,GSW @ MEM,,4.5,0.5,,,,,,,,1626172.0,22021
6031,2022-05-03,Jevon Carter,MIL @ BOS,,1.5,1.5,,,,,,,,1628975.0,22021
6032,2022-05-03,Payton Pritchard,BOS vs. MIL,,2.5,2.5,,,,,,,,1630202.0,22021
6033,2022-05-03,Pat Connaughton,MIL @ BOS,7.5,3.5,0.5,,,1.5,,,,,1626192.0,22021
6034,2022-05-03,Bobby Portis Jr.,MIL @ BOS,14.5,10.5,0.5,0.5,0.5,1.5,,,,,,22021
6035,2022-05-03,Grayson Allen,MIL @ BOS,11.5,2.5,0.5,,,,,,,,1628960.0,22021
6036,2022-05-03,Marcus Smart,BOS vs. MIL,13.5,3.5,6.5,0.5,1.5,2.5,,,,,203935.0,22021
6037,2022-05-03,Robert Williams III,BOS vs. MIL,7.5,7.5,1.5,,,,,,,,1629057.0,22021
6038,2022-05-03,Jrue Holiday,MIL @ BOS,,4.5,6.5,,1.5,1.5,,,,,201950.0,22021
6039,2022-05-03,Wesley Matthews,MIL @ BOS,6.5,,1.5,0.5,,,,,,,202083.0,22021
6040,2022-05-04,Chris Paul,PHO vs. DAL,17.5,,9.5,0.5,1.5,1.5,,,,,101108.0,22021
6041,2022-05-04,Spencer Dinwiddie,DAL @ PHO,11.5,2.5,,,,1.5,,,,,203915.0,22021
6042,2022-05-04,Deandre Ayton,PHO vs. DAL,19.5,9.5,,,,,,,,,1629028.0,22021
6043,2022-05-04,Tyler Herro,MIA vs. PHI,17.5,3.5,3.5,,,2.5,,,,,1629639.0,22021
6044,2022-05-04,Tyrese Maxey,PHI @ MIA,21.5,,3.5,,0.5,2.5,,,,,1630178.0,22021
6045,2022-05-04,Luka Doncic,DAL @ PHO,33.5,9.5,,,,,,,,,1629029.0,22021
6046,2022-05-04,Jalen Brunson,DAL @ PHO,18.5,4.5,,,0.5,1.5,,,,,1628973.0,22021
6047,2022-05-04,James Harden,PHI @ MIA,23.5,,9.5,1.5,0.5,,,,,,201935.0,22021
6048,2022-05-04,Max Strus,MIA vs. PHI,11.5,3.5,,,,2.5,,,,,1629622.0,22021
6049,2022-05-04,Dorian Finney-Smith,DAL @ PHO,12.5,4.5,1.5,,0.5,,,,,,1627827.0,22021
6050,2022-05-04,Mikal Bridges,PHO vs. DAL,14.5,4.5,,,0.5,,,,,,1628969.0,22021
6051,2022-05-04,DeAndre Jordan,PHI @ MIA,4.5,4.5,,,,,,,,,201599.0,22021
6052,2022-05-04,Tobias Harris,PHI @ MIA,19.5,,2.5,,,1.5,,,,,202699.0,22021
6053,2022-05-04,Georges Niang,PHI @ MIA,6.5,2.5,0.5,,,1.5,,,,,1627777.0,22021
